Target ID,Title,Live Site Status,QA Result,QA Issue - Content,QA Issue - Appearence,QA Issue - Functionality,Open Access,Primary URL,Other URLs
3151,Scottish Funding Council,LIVE,No QA issues found (OK to publish),True,False,False,True,http://www.sfc.ac.uk/,['http://www.sfc.ac.uk/sitemap.aspx']
3165,Scottish Environment Protection Agency (SEPA),LIVE,QA issues found,False,False,True,True,https://www.sepa.org.uk/,['https://www.sepa.org.uk/help/site-map/']
14543,Scottish Children's Reporter Administration (SCRA),LIVE,"QA issues, but OK to publish",True,False,False,True,http://www.scra.gov.uk/,['http://www.scra.gov.uk/home/index.cfm']
14542,Royal Botanic Garden Edinburgh,LIVE,QA issues found,True,False,False,True,http://www.rbge.org.uk,['http://www.rbge.org.uk/sitemap']
14540,Quality Meat Scotland (QMS),LIVE,QA issues found,True,False,False,True,http://www.qmscotland.co.uk/,['http://www.qmscotland.co.uk/sitemap.xml']
23446,Alok Sharma (Conservative candidate for Reading West),LIVE,QA issues found,True,False,True,True,http://www.aloksharma.co.uk/,[]
14538,Loch Lomond and The Trossachs National Park,LIVE,"QA issues, but OK to publish",True,False,False,True,http://www.lochlomond-trossachs.org,['http://www.lochlomond-trossachs.org/sitemap.xml']
56294,New Care Standards,LIVE,"QA issues, but OK to publish",False,False,False,True,http://www.newcarestandards.scot/,[]
14508,Cairngorms National Park Authority,LIVE,No QA issues found (OK to publish),False,False,False,True,http://cairngorms.co.uk/,['http://cairngorms.co.uk/sitemap.xml']
56288,Bòrd na Gàidhlig,LIVE,"QA issues, but OK to publish",False,False,False,True,http://www.gaidhlig.scot/,[]
13007,Architecture and Design Scotland,LIVE,"QA issues, but OK to publish",True,False,False,True,http://www.ads.org.uk/,['http://www.ads.org.uk/sitemap.xml']
29452, Ledbury Poetry Festival,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.poetry-festival.co.uk/,[]
29501,Morley Literature Festival,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.morleyliteraturefestival.co.uk/,[]
29364,Huddersfield Literature Festival,LIVE,QA issues found,False,False,False,True,http://www.litfest.org.uk/,[]
56267,Cartooning the Post-War World ,LIVE,"QA issues, but OK to publish",False,False,False,True,http://www.postwarworldcartoons.org/,[]
56258,Cartooning the Road to War,LIVE,"QA issues, but OK to publish",False,False,True,True,http://www.roadtowarcartoons.org/,[]
28912,Birmingham Literature Festival ,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.birminghamliteraturefestival.org/,[]
29666,South Asian Literature Festival,LIVE,No QA issues found (OK to publish),False,False,False,True,http://southasianlitfest.com/,[]
29635, Rochester Literature Festival,LIVE,QA issues found,False,False,False,True,http://rochesterlitfest.com/,[]
29534,NiddFest Literary Festival - Celebrating Nature In Writing,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.niddfest.com/,[]
29348,Havant Literary Festival ,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.havantlitfest.org.uk/,[]
14254,International Internet Preservation Consortium ,LIVE,No QA issues found (OK to publish),False,False,False,True,http://gator1355.hostgator.com/~iipc/,"['http://netpreserve.org/', 'https://netpreserveblog.wordpress.com/', 'http://dev-iipc.pantheonsite.io/']"
1897,Royal Borough of Kensington and Chelsea (RBKC),LIVE,QA issues found,False,False,False,True,http://www.rbkc.gov.uk/,['https://www.rbkc.gov.uk/committees/']
3060,GMB - Britain's General Union,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.gmb.org.uk/,[]
23367,All Back to Bowie's,LIVE,"QA issues, but OK to publish",False,False,False,True,http://www.allbacktobowies.com,[]
21367,"Ian Murray, Labour Candidate for Edinburgh South",LIVE,"QA issues, but OK to publish",True,False,False,True,http://www.murray4south.co.uk/,['http://www.murray4south.co.uk/sitemap_index.xml']
20691,UNISON Scotland (@unisonscot) on Twitter,LIVE,"QA issues, but OK to publish",True,False,False,True,https://twitter.com/unisonscot/,[]
13203,ScotCen (ScotCen) on Twitter,LIVE,"QA issues, but OK to publish",False,False,False,True,https://twitter.com/ScotCen/,[]
4272,What Scotland Thinks,LIVE,QA issues found,True,False,True,True,http://whatscotlandthinks.org/,['http://whatscotlandthinks.org/sitemap']
3080,Local Government Association (LGA),LIVE,QA issues found,False,False,False,True,http://www.local.gov.uk/,[]
3831,Liberal Democrat Voice,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.libdemvoice.org/,[]
3113,Office of Rail and Road (formerly Office of Rail Regulation),LIVE,QA issues found,False,False,False,True,http://www.rail-reg.gov.uk/,['http://orr.gov.uk/']
9314,Ofsted,,QA issues found,False,False,False,True,http://www.ofsted.gov.uk/,[]
3077,Legislation.gov.uk,LIVE,QA issues found,False,False,False,True,http://www.legislation.gov.uk/,[]
3064,Health and Safety Executive,LIVE,QA issues found,False,False,False,True,http://www.hse.gov.uk/,[]
4495,"Charity Commission, The",,No QA issues found (OK to publish),False,False,False,True,http://www.charitycommission.gov.uk/,[]
9241,GOV.UK,LIVE,No QA issues found (OK to publish),False,False,False,True,https://www.gov.uk/,[]
2887,data.gov.uk,LIVE,No QA issues found (OK to publish),False,False,False,True,http://data.gov.uk/,[]
3188,Unite the Union,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.unitetheunion.org/,[]
12808,"River, The",LIVE,No QA issues found (OK to publish),False,False,False,True,http://barrowlandballet.co.uk/production/theriver/,[]
30110,Glasgay!,LIVE,QA issues found,False,False,False,True,http://glasgay.com/,[]
12851,World Fringe Congress,LIVE,QA issues found,False,False,False,True,http://www.worldfringe.com/congress/,[]
16874,"Law Society, The",LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.lawsociety.org.uk/,[]
10030,Scottish Liberal Democrats on Twitter,LIVE,No QA issues found (OK to publish),False,False,False,True,https://twitter.com/scotlibdems/,[]
20952,Charles Kennedy on Facebook,NO_LONGER_UPDATED,"QA issues, but OK to publish",False,False,False,True,https://www.facebook.com/Charles.Kennedy.HLD/,[]
13870,Charles Kennedy - Rt Hon Charles Kennedy MP,VANISHED,"QA issues, but OK to publish",False,False,False,True,http://www.charleskennedy.org.uk/,[]
36215,Joanne McFadden,LIVE,QA issues found,False,False,False,True,http://www.joannemcfadden.org.uk/,[]
29133,"Chartered Institute of Library and Information Professionals in Scotland, The (CILIPS)",LIVE,"QA issues, but OK to publish",True,False,False,True,http://www.cilips.org.uk/,['http://static1.1.sqspcdn.com']
19899,Liberal Youth Scotland on Twitter,LIVE,No QA issues found (OK to publish),False,False,False,True,https://twitter.com/lyscotland/,[]
28172,Community Land Scotland,LIVE,QA issues found,False,False,False,True,http://www.communitylandscotland.org.uk/,[]
12692,Alison McInnes,LIVE,QA issues found,False,False,False,True,http://alisonmcinnes.co.uk/en/,['http://s.alisonmcinnes.co.uk/']
19851,Colin Mackie's website,LIVE,Recrawl Requested,True,False,False,True,http://www.gulabin.com/,"['http://composers.gulabin.com/', 'http://www.gulabin.com/ussenators/']"
28689,First 100 Years,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.first100years.org.uk/,[]
30621,Scotland Welcomes Refugees,NO_LONGER_UPDATED,No QA issues found (OK to publish),False,False,False,True,http://www.scotlandwelcomesrefugees.scot/,[]
12701,Subterranean Sepoys - A Radio Play about Life in the Trenches for the Indian Army on the Western Front,,No QA issues found (OK to publish),False,False,False,True,http://trenchindians.com/,[]
45542,Wealthy Nation Institute,LIVE,QA issues found,False,False,False,True,http://www.wealthynationinstitute.com/,['http://www.wealthynationinstitute.com/sitemap.xml']
3410,Chilbolton and Wherwell Community website,,No QA issues found (OK to publish),False,False,False,True,http://www.chilboltonandwherwell.info/,[]
30022,Tibet Foundation,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.tibet-foundation.org/,[]
2599,"Trussell Trust, The",LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.trusselltrust.org/,[]
3194,Victoria and Albert Museum,LIVE,QA issues found,False,False,False,True,http://www.vam.ac.uk/,[]
14594,"Private Rented Housing Panel, The (PRHP)",LIVE,QA issues found,False,False,False,True,http://www.prhpscotland.gov.uk/prhp/1.html,[]
16755,Engage for Education,LIVE,QA issues found,False,False,False,True,http://engageforeducation.org/,[]
28142,Richard Betts (@richardabetts) on Twitter,LIVE,No QA issues found (OK to publish),False,False,False,True,https://twitter.com/richardabetts/,[]
3086,Mentrau Iaith Cymru,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.mentrauiaith.cymru/,"['http://www.mentrauiaith.org/', 'http://www.mentrau-iaith.com/']"
21755,Vote Jim Sheridan: Vote Labour,LIVE,QA issues found,False,False,False,True,http://www.votejimsheridan.com/,[]
805,National Institute for Health and Care Excellence (NICE),LIVE,QA issues found,False,False,False,True,http://www.nice.org.uk/,['https://pathways.nice.org.uk/']
33807,Community Development Foundation,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.cdf.org.uk/,[]
2953,Transport for London (TfL),,QA issues found,True,False,False,True,http://www.tfl.gov.uk/,[]
3057,Forward Arts Foundation,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.forwardartsfoundation.org/,[]
6470,Hart District Council,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.hart.gov.uk/,[]
6468,Eastleigh Borough Council,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.eastleigh.gov.uk/,['http://meetings.eastleigh.gov.uk/']
9467,Thomas John Bacon,LIVE,QA issues found,False,False,False,True,http://thomasjohnbacon.com/,"['http://thomasjohnbacon.com/sitemap.xml', 'http://thomasjohnbacon.com/events', 'http://thomasjohnbacon.com/artwork']"
29779,Digital Preservation Coalition (DPC) ,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.dpconline.org/,[]
3022,Care Quality Commission,LIVE,QA issues found,False,False,False,True,http://www.cqc.org.uk/,['https://www.cqc.org.uk/']
6579,Chichester District Council,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.chichester.gov.uk/,['http://chichester.moderngov.co.uk/']
43,Early Days of a Better Nation ,LIVE,QA issues found,False,False,False,True,http://kenmacleod.blogspot.co.uk/,['http://kenmacleod.blogspot.com/']
7829,Elmbridge Borough Council,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.elmbridge.gov.uk/,"['http://mygov.elmbridge.gov.uk/', 'http://consult.elmbridge.gov.uk/']"
29658,Valley Naturalist,LIVE,No QA issues found (OK to publish),True,False,False,True,http://valleynaturalist.blogspot.co.uk/,[]
1800,Bracknell Forest Council,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.bracknell-forest.gov.uk/,"['http://consult.bracknell-forest.gov.uk/portal/', 'http://democratic.bracknell-forest.gov.uk/']"
28153,Alastair Campbell,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.alastaircampbell.org/,[]
35364,Ayrshire & Arran Liberal Democrats,LIVE,QA issues found,False,False,False,True,http://www.ayrshirelibdems.org.uk/,[]
6723,Mid Devon District Council,,No QA issues found (OK to publish),False,False,False,True,http://www.middevon.gov.uk/,[]
5958,Action on Smoking and Health (ASH),,No QA issues found (OK to publish),False,False,False,True,http://www.ash.org.uk/,[]
2932,Mumsnet,,QA issues found,False,False,False,True,http://www.mumsnet.com/,[]
1865,Birmingham City Council,LIVE,QA issues found,False,False,False,True,http://www.birmingham.gov.uk/,[]
6484,Chiltern District Council,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.chiltern.gov.uk/,['https://isa.chiltern.gov.uk/']
6333,Aylesbury Vale District Council,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.aylesburyvaledc.gov.uk/,['http://democracy.aylesburyvaledc.gov.uk/']
1802,Buckinghamshire County Council,LIVE,QA issues found,False,False,False,True,http://www.buckscc.gov.uk/,[]
1856,Luton Borough Council,LIVE,No QA issues found (OK to publish),True,False,False,True,http://www.luton.gov.uk/,"['http://consult.luton.gov.uk/', 'http://democracy.luton.gov.uk/']"
22295,Martin's View,LIVE,No QA issues found (OK to publish),False,False,False,True,http://martinveart.blogspot.co.uk/,[]
32741,Scottish Referendum · Conversations · Disqus,LIVE,QA issues found,False,False,False,True,https://disqus.com/home/forum/scottishreferendum/,['http://ref.dev/']
3187,Unison,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.unison.org.uk/,[]
12644,Sarah Boyack MSP,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.sarahboyack.com/,[]
15799,"Recruitment & Employment Confederation (REC), The",LIVE,No QA issues found (OK to publish),False,False,False,True,https://www.rec.uk.com/,[]
17969,London Health Board,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.londonhealthboard.org.uk/,[]
31538,Museums Computer Group,LIVE,No QA issues found (OK to publish),False,False,False,True,http://museumscomputergroup.org.uk/,[]
3107,National Council for Voluntary Organisations (NCVO),LIVE,QA issues found,False,False,False,True,http://blogs.ncvo.org.uk/,['http://www.ncvo-vol.org.uk/']
28268,Margaret Thatcher Foundation,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.margaretthatcher.org/,[]
3085,Mental Health Foundation,LIVE,QA issues found,False,False,False,True,http://www.mentalhealth.org.uk/,[]
34589,"Iron Yard, The",LIVE,QA issues found,True,False,False,True,https://www.theironyard.com/,[]
33235,Decoded,LIVE,QA issues found,True,False,False,True,https://decoded.com/en-gb/,[]
35405,Wired Score,LIVE,QA issues found,True,False,False,True,http://wiredscore.london/,[]
33030,JasonSlater.com,LIVE,QA issues found,True,False,False,True,http://www.jasonslater.com/,[]
35194,Rudaí 23: A 23 Things Collaboration,LIVE,No QA issues found (OK to publish),False,False,False,True,http://rudai23.blogspot.ie/,['http://rudai23.blogspot.co.uk/']
758,Chartered Society of Physiotherapy (CSP),LIVE,QA issues found,False,False,False,True,http://www.csp.org.uk/,[]
32096,Software Sustainability Institute,LIVE,QA issues found,True,False,False,True,http://www.software.ac.uk/,[]
33008,Association for Learning Technology (ALT),LIVE,No QA issues found (OK to publish),False,False,False,True,https://www.alt.ac.uk/,[]
9433,"Honey Pi Project, The",LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.honeypi.org.uk/,[]
35026,Website Design Carmarthen,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.websitedesigncarmarthen.co.uk/,[]
32059,Raspberry Pi ,LIVE,QA issues found,False,False,False,True,https://www.raspberrypi.org/,[]
32058,Code Club,LIVE,QA issues found,False,False,False,True,https://www.codeclub.org.uk/,[]
31929,Mirror Web ,LIVE,No QA issues found (OK to publish),False,False,False,True,https://www.mirror-web.com/,[]
31613,Nine Worlds,LIVE,Recrawl Requested,True,False,False,True,https://nineworlds.co.uk/,[]
31605,CPC Game Reviews,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.cpcgamereviews.com/,[]
31596,Tim's Amstrad NC Users' Site,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.ncus.org.uk/,[]
8034,"Video Standards Council, The",LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.videostandards.org.uk/,[]
31488,Digital 2015,LIVE,QA issues found,True,False,False,True,http://www.digital2015.co.uk/,[]
2902,38 Degrees,LIVE,No QA issues found (OK to publish),True,False,False,True,http://www.38degrees.org.uk/,"['https://speakout.38degrees.org.uk/', 'https://you.38degrees.org.uk/']"
1861,St Albans City and District Council,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.stalbans.gov.uk/,['http://stalbans.moderngov.co.uk/']
6572,Lewes District Council,LIVE,No QA issues found (OK to publish),True,False,False,True,http://www.lewes.gov.uk/,"['http://lewes.cmis.uk.com/', 'http://www.lewesphoenix.org/']"
31359,LEO Computers Society,LIVE,QA issues found,True,False,False,True,http://www.leo-computers.org.uk/,[]
31467,National Archive of Educational Computing,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.naec.org.uk/,[]
31468,Retro-kit,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.retro-kit.co.uk/,[]
31463,mdfs.net,LIVE,Recrawl Requested,False,False,False,True,http://mdfs.net/,[]
13536,Unite Scotland,LIVE,QA issues found,False,False,True,True,http://www.unitetheunion.org/how-we-help/listofregions/scotland/,[]
31163,British Library: Voices of Science: Geoff Tootill,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.bl.uk/voices-of-science/interviewees/geoff-tootill,[]
31144,Hannah Fry,LIVE,QA issues found,False,False,False,True,http://www.hannahfry.co.uk/,[]
31139,RWAP Software,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.rwapsoftware.co.uk/,[]
31136,Retro Gaming Collector,LIVE,QA issues found,True,False,False,True,http://www.retrogamingcollector.com/,['http://retrogamingcollector.blogspot.com/']
30985,Time-Line Computer Archive,LIVE,QA issues found,True,False,False,True,http://t-lcarchive.org/,[]
30984,Centre for Computing History,LIVE,QA issues found,True,False,False,True,http://www.computinghistory.org.uk/,[]
30983,IBM Hursley Museum,LIVE,QA issues found,True,False,False,True,http://hursley.slx-online.biz/,[]
30979,Our Computer Heritage Project,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.ourcomputerheritage.org/,[]
30873,Education Quizzes: Learning KS2 ICT,LIVE,No QA issues found (OK to publish),False,False,False,True,http://m.educationquizzes.com/ks2/ict/,[]
16159,"Internet Watch Foundation (IWF), The",LIVE,No QA issues found (OK to publish),False,False,False,True,https://www.iwf.org.uk/,[]
2915,Church of England,,QA issues found,False,False,False,True,http://www.churchofengland.org/,['http://www.cofe.anglican.org/']
13916,Cuttlefish Multimedia,LIVE,No QA issues found (OK to publish),False,False,False,True,http://cuttlefish.com/,[]
9869,Silverlight Developer,LIVE,No QA issues found (OK to publish),False,False,False,True,http://blog.mark-stevens.co.uk/,[]
8851,Computing At School,LIVE,QA issues found,True,False,True,True,http://www.computingatschool.org.uk/,[]
7278,Museum of Computing,LIVE,No QA issues found (OK to publish),True,False,False,True,http://www.museumofcomputing.org.uk/,[]
7235,"National Museum of Computing, The",LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.tnmoc.org/,[]
6491,GamesIndustry,LIVE,QA issues found,True,False,False,True,http://www.gamesindustry.biz/,[]
6483,Eurogamer,LIVE,QA issues found,True,False,False,True,http://www.eurogamer.net/,[]
5587,Charles Beagrie,LIVE,QA issues found,True,False,False,True,http://www.beagrie.com/,[]
5232,Codes and Ciphers in the Second World War,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.codesandciphers.org.uk/,[]
3247,Society for Computers and Law ,LIVE,QA issues found,False,False,False,True,http://www.scl.org/,['http://zeus.zehuti.com/zeus/style']
2220,GameCity,LIVE,QA issues found,True,False,False,True,http://gamecity.org/,[]
2179,Blitz Games Studios,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.blitzgamesstudios.com/,[]
2174,"Oliver Twins, The",LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.olivertwins.com/,[]
2059,Blitz Games,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.blitzgames.com/,[]
2010,Cubicgarden.com - The thoughts and ideas of a dyslexic designer/developer,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.cubicgarden.com/,[]
33966,"Wolfson College, University of Cambridge",LIVE,No QA issues found (OK to publish),True,False,False,True,http://www.wolfson.cam.ac.uk/,['https://www.flickr.com/photos/wolfsoncollege/albums']
31154,David Hey's Collection,LIVE,No QA issues found (OK to publish),True,False,False,True,http://www.davidheyscollection.com/,[]
19710,Beyond The Joke,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.beyondthejoke.co.uk/,[]
2186,Funny Women,LIVE,QA issues found,True,False,False,True,http://www.funnywomen.com/,['http://funnywomen.n9design.com/']
30174,Think Before You Laugh (Ivor Dembina),LIVE,No QA issues found (OK to publish),False,False,False,True,http://thinkbeforeyoulaugh.com/,[]
28007,What The Frock! Comedy Events,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.whatthefrockcomedy.co.uk/,[]
30300,Old Jewish Jokes,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.oldjewishjokes.co.uk/,[]
18612,Chortle: Mark Thomas,LIVE,No QA issues found (OK to publish),True,False,False,True,http://www.chortle.co.uk/comics/m/25/mark_thomas,[]
31505,Twitter Comedy,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.twittercomedy.tiernandouieb.co.uk/,[]
20041,Research Information: 'Creating an archive just for a giggle' (British Stand-Up Comedy Archive),LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.researchinformation.info/news/news_story.php?news_id=1839,[]
18611,Chortle: Linda Smith,LIVE,No QA issues found (OK to publish),True,False,False,True,http://www.chortle.co.uk/comics/l/93/linda_smith,[]
27060,Londonist: Comedy ,LIVE,QA issues found,True,False,False,True,http://londonist.com/category/theatre-and-arts/comedy,[]
33549,Lost Treasures of the Black Heart,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.losttreasurespodcast.com/,[]
23813,Josie Long,LIVE,QA issues found,True,False,False,True,http://www.josielong.com/,[]
27993,Comedy Support Act,LIVE,Recrawl Requested,True,False,False,True,http://www.comedysupportact.org.uk/,[]
29955,"Camden Fringe, The",LIVE,No QA issues found (OK to publish),False,False,False,True,http://camdenfringe.com/,[]
20428,David Stewart MSP | Highlands & Islands MSPs (Lab),LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.himsps.org.uk/davidstewart/,[]
20370,Target Ovarian Cancer: Loving Linda comedy gala,LIVE,QA issues found,True,False,False,True,http://www.targetovariancancer.org.uk/fundraising/loving-linda-comedy-gala,[]
18630,Socialist Worker: Linda Smith 1957-2006,LIVE,No QA issues found (OK to publish),False,False,False,True,http://socialistworker.co.uk/art/8240/Linda+Smith+1957%E2%80%932006,[]
30299,New Jewish Jokes,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.newjewishjokes.co.uk/,[]
31504,Tiernan Douieb,LIVE,QA issues found,True,False,False,True,http://www.tiernandouieb.co.uk/,[]
27065,Comedy Club 4 Kids,LIVE,No QA issues found (OK to publish),True,False,False,True,http://www.comedyclub4kids.co.uk/,[]
27027,Chortle: Richard Herring,LIVE,No QA issues found (OK to publish),True,False,False,True,http://www.chortle.co.uk/comics/r/579/richard_herring,[]
27989,Hampstead Comedy Club,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.hampsteadcomedy.co.uk/,[]
21879,Londonist : Exhibition Explores The Rise And Fall Of Alternative Comedy,LIVE,Recrawl Requested,False,False,False,True,http://londonist.com/2015/02/photos-capture-glory-days-of-alternative-comedy.php,[]
30801,Lost Voice Guy,LIVE,Recrawl Requested,False,False,False,True,http://lostvoiceguy.com/,[]
5493,Skills for Health,LIVE,QA issues found,True,False,False,True,http://www.skillsforhealth.org.uk/,[]
12631,Legacy 2014 XX Commonwealth Games Glasgow,LIVE,QA issues found,False,False,True,True,http://www.legacy2014.co.uk/,[]
23333,Photographic Memorabilia,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.photomemorabilia.co.uk/,[]
5188,Chrissie Gittins,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.chrissiegittins.co.uk/,[]
32910,"Dr. Rowan Williams, 104th Archbishop of Canterbury",LIVE,QA issues found,True,False,False,True,http://rowanwilliams.archbishopofcanterbury.org/,[]
7544,National Coalition for Independent Action (NCIA),LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.independentaction.net/,[]
5732,Information Literacy Weblog,LIVE,QA issues found,True,False,False,True,http://information-literacy.blogspot.co.uk/,[]
33593,Roger Casement and the Irish Brigade ,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.irishbrigade.eu/,[]
29996,Memorabilia from the 1916 Easter Rising,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.theeasterrising.eu,[]
33419,Friends of Highland Road Cemetery,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.friendsofhighlandroadcemetery.org.uk/,[]
3017,British Sociological Association (BSA),LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.britsoc.co.uk/,[]
3015,British Screen Advisory Council (BSAC),LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.bsac.uk.com/,[]
10497,Big UK Domain Data for the Arts and Humanities,LIVE,No QA issues found (OK to publish),False,False,False,True,http://buddah.projects.history.ac.uk/,[]
33120,Fighterboy,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.fighterboy.uk/,[]
33121,"Apaches, The",LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.apaches.org.uk/,[]
3307,Salvation Army,,"Failed, Pass to Engineer",False,False,False,True,http://www1.salvationarmy.org.uk/,"['http://www.salvationarmy.org.uk/', 'http://news.salvationarmy.org.uk/']"
4880,"Bibliographical Society, The",LIVE,QA issues found,False,False,False,True,http://www.bibsoc.org.uk/,[]
2936,National Trust,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.nationaltrust.org.uk/,['http://images.nationaltrust.org.uk/']
3002,Barbican,LIVE,QA issues found,True,False,False,True,http://www.barbican.org.uk/,[]
3000,Arts Council England,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.artscouncil.org.uk/,[]
6822,ARK - Access Research Knowledge,LIVE,QA issues found,True,False,True,True,http://www.ark.ac.uk/,[]
2998,Archives Hub,LIVE,No QA issues found (OK to publish),False,False,False,True,http://archiveshub.ac.uk/,[]
2993,Academy of Social Sciences,LIVE,No QA issues found (OK to publish),False,False,False,True,https://acss.org.uk/,"['http://www.acss.org.uk/', 'http://acss.org.uk/']"
31640,Bruce On Games,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.bruceongames.com/,[]
31138,Sell My Retro,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.sellmyretro.com/,[]
7289,Chrissy Williams,LIVE,QA issues found,True,False,False,True,http://chrissywilliams.blogspot.com/,['http://chrissywilliams.blogspot.co.uk/']
32657,"Alan Bissett | novels, plays, films, banter",LIVE,QA issues found,False,False,False,True,http://alanbissett.com/,"['http://bissettalan.files.wordpress.com/', 'https://bissettalan.wordpress.com/', 'https://s1.wp.com/wp-content/mu-plugins/global-print/global-print.css?m=1444132114g']"
32162,Society of Chief Librarians,LIVE,QA issues found,False,False,True,True,http://goscl.com/,[]
28206,Wild Rye,LIVE,QA issues found,False,False,False,True,http://www.wildrye.info/,[]
27869,Blue Skies Research,LIVE,QA issues found,False,False,False,True,https://bskiesresearch.wordpress.com/,[]
27118,"British Academy of Fencing (BFA), The",LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.baf-fencing.com/,[]
27070,Bring Back British Rail,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.bringbackbritishrail.org/,[]
26248,RoaDMaP - Leeds Research Data Management Pilot,LIVE,No QA issues found (OK to publish),False,False,False,True,https://library.leeds.ac.uk/roadmap-project,[]
20275,"Small Museum, The",LIVE,QA issues found,False,False,False,True,http://thesmallmuseum.org/,[]
19596,Anglican Alliance,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.anglicanalliance.org/,['http://www.anglicanmap.org/']
18288,United Kingdom Association of Fire Investigators (UK-AFI),LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.iaai-uk.org/,[]
4211,"Conversation, The: Tories forget how the internet works",LIVE,QA issues found,False,False,False,True,http://theconversation.com/tories-forget-how-the-internet-works-deletegate-reminds-them-20323,[]
29720,States of Jersey,LIVE,No QA issues found (OK to publish),False,False,False,True,http://www.gov.je/,[]
28629,Polish Squadrons Remembered,LIVE,QA issues found,True,False,False,True,http://www.polishsquadronsremembered.com/,[]
29358,International Clematis Society,LIVE,QA issues found,True,False,False,True,http://www.clematisinternational.com/,[]
29638,Crescent Arts Centre,LIVE,QA issues found,True,False,False,True,http://www.crescentarts.org/,['http://crescentarts.ticketsolve.com/']
17586,Deconstructive Wasteland: the website of poet and critic Ben Wilkinson,LIVE,QA issues found,True,False,False,True,http://www.benwilkinson.org/,[]
29652,Salisbury International Arts Festival ,LIVE,QA issues found,True,False,False,True,https://www.salisburyfestival.co.uk/,[]
